#string_protein_id	preferred_name	protein_size	annotation
204669.Acid345_1447	ABF40449.1	317	annotation not available
204669.Acid345_1448	ABF40450.1	472	annotation not available
204669.Acid345_1449	ABF40451.1	417	annotation not available
204669.Acid345_1450	ABF40452.1	131	annotation not available
204669.Acid345_1451	ABF40453.1	157	annotation not available
204669.Acid345_1452	ABF40454.1	154	annotation not available
204669.Acid345_1453	ABF40455.1	673	annotation not available
204669.Acid345_1454	ABF40456.1	599	annotation not available
204669.Acid345_1455	ABF40457.1	821	annotation not available
204669.Acid345_1456	ABF40458.1	132	annotation not available
204669.Acid345_1457	ABF40459.1	106	annotation not available
204669.Acid345_1458	ABF40460.1	404	annotation not available
204669.Acid345_1459	ABF40461.1	505	Belongs to the aldehyde dehydrogenase family. 
204669.Acid345_1460	ABF40462.1	429	annotation not available
204669.Acid345_1461	ABF40463.1	354	annotation not available
204669.Acid345_1462	ABF40464.1	359	annotation not available
204669.Acid345_1463	ABF40465.1	176	annotation not available
204669.Acid345_1464	ABF40466.1	561	Gamma-glutamyltransferase 2; Threonine peptidase; MEROPS family T03
204669.Acid345_1465	ABF40467.1	691	annotation not available
204669.Acid345_1466	rodA	363	Peptidoglycan polymerase that is essential for cell wall elongation
204669.Acid345_1467	Ribonuclease	1031	annotation not available
204669.Acid345_1468	Excisionase/Xis	78	annotation not available
204669.Acid345_1469	ABF40471.1	350	annotation not available
204669.Acid345_1470	ABF40472.1	192	annotation not available
204669.Acid345_1471	ABF40473.1	207	annotation not available
204669.Acid345_1472	ABF40474.1	186	annotation not available
204669.Acid345_1473	ABF40475.1	808	annotation not available
204669.Acid345_1474	ABF40476.1	445	Amino acid/polyamine/organocation transporter, APC superfamily; 2.A.3
204669.Acid345_1475	ABF40477.1	363	annotation not available
204669.Acid345_1476	ABF40478.1	530	Belongs to the major facilitator superfamily. 
204669.Acid345_1477	ABF40479.1	302	Belongs to the LysR transcriptional regulatory family. 
204669.Acid345_1478	proC	280	Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline
204669.Acid345_1479	thrB	315	Catalyzes the ATP-dependent phosphorylation of L-homoserine to L-homoserine phosphate
204669.Acid345_1480	ABF40482.1	408	Catalyzes the gamma-elimination of phosphate from L- phosphohomoserine and the beta-addition of water to produce L- threonine
204669.Acid345_1481	ABF40483.1	431	annotation not available
204669.Acid345_1482	ABF40484.1	469	Belongs to the aspartokinase family. 
204669.Acid345_1483	ldh	321	Catalyzes the conversion of lactate to pyruvate. 
204669.Acid345_1484	ABF40486.1	1128	annotation not available
204669.Acid345_1485	ABF40487.1	1108	annotation not available
204669.Acid345_1486	4-alpha-glucanotransferase	509	annotation not available
204669.Acid345_1487	ABF40489.1	161	annotation not available
204669.Acid345_1488	glnD	873	Modifies, by uridylylation and deuridylylation, the PII regulatory proteins (GlnB and homologs), in response to the nitrogen status of the cell that GlnD senses through the glutamine level. Under low glutamine levels, catalyzes the conversion of the PII proteins and UTP to PII-UMP and PPi, while under higher glutamine levels, GlnD hydrolyzes PII-UMP to PII and UMP (deuridylylation). Thus, controls uridylylation state and activity of the PII proteins, and plays an important role in the regulation of nitrogen assimilation and metabolism
204669.Acid345_1489	ABF40491.1	113	Belongs to the P(II) protein family. 
204669.Acid345_1490	ABF40492.1	472	annotation not available
204669.Acid345_1491	ABF40493.1	678	Endothelin-converting enzyme; Metallo peptidase; MEROPS family M13
204669.Acid345_1492	ABF40494.1	1202	annotation not available
204669.Acid345_1493	ABF40495.1	432	Belongs to the amidase family. 
204669.Acid345_1494	ABF40496.1	582	annotation not available
204669.Acid345_1495	ABF40497.1	88	annotation not available
204669.Acid345_1496	ABF40498.1	631	annotation not available
204669.Acid345_1497	ABF40499.1	782	annotation not available
204669.Acid345_1498	ABF40500.1	239	annotation not available
204669.Acid345_1499	ABF40501.1	165	annotation not available
204669.Acid345_1500	ABF40502.1	448	annotation not available
204669.Acid345_1501	ABF40503.1	1123	annotation not available
204669.Acid345_1502	ABF40504.1	610	Belongs to the glycosyl hydrolase 13 family. 
204669.Acid345_1503	ABF40505.1	761	annotation not available
204669.Acid345_1504	ABF40506.1	486	annotation not available
204669.Acid345_1505	ABF40507.1	414	annotation not available
204669.Acid345_1506	ABF40508.1	412	annotation not available
204669.Acid345_1507	ABF40509.1	276	annotation not available
204669.Acid345_1508	ABF40510.1	239	annotation not available
204669.Acid345_1509	ABF40511.1	88	annotation not available
204669.Acid345_1510	ABF40512.1	278	annotation not available
204669.Acid345_1511	ABF40513.1	217	annotation not available
204669.Acid345_1512	ABF40514.1	365	annotation not available
204669.Acid345_1513	ABF40515.1	221	annotation not available
204669.Acid345_1514	ABF40516.1	591	annotation not available
204669.Acid345_1515	ABF40517.1	792	annotation not available
204669.Acid345_1516	ABF40518.1	759	annotation not available
204669.Acid345_1517	ABF40519.1	263	annotation not available
204669.Acid345_1518	ABF40520.1	228	annotation not available
204669.Acid345_1519	LemA	201	annotation not available
204669.Acid345_1520	ABF40522.1	488	annotation not available
204669.Acid345_1521	ABF40523.1	409	annotation not available
204669.Acid345_1522	ABF40524.1	368	annotation not available
204669.Acid345_1523	ABF40525.1	66	annotation not available
204669.Acid345_1524	ABF40526.1	766	annotation not available
204669.Acid345_1525	ABF40527.1	152	annotation not available
204669.Acid345_1526	ABF40528.1	858	annotation not available
204669.Acid345_1527	ABF40529.1	124	annotation not available
204669.Acid345_1528	cheB1	355	Involved in chemotaxis. Part of a chemotaxis signal transduction system that modulates chemotaxis in response to various stimuli. Catalyzes the demethylation of specific methylglutamate residues introduced into the chemoreceptors (methyl-accepting chemotaxis proteins or MCP) by CheR. Also mediates the irreversible deamidation of specific glutamine residues to glutamic acid. 
204669.Acid345_1529	ABF40531.1	273	annotation not available
204669.Acid345_1530	ABF40532.1	172	annotation not available
204669.Acid345_1531	ABF40533.1	481	Belongs to the aldehyde dehydrogenase family. 
204669.Acid345_1532	ABF40534.1	436	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
204669.Acid345_1533	ABF40535.1	490	annotation not available
204669.Acid345_1534	ABF40536.1	453	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
204669.Acid345_1535	ABF40537.1	493	Belongs to the aldehyde dehydrogenase family. 
204669.Acid345_1536	ABF40538.1	476	Amino acid/polyamine/organocation transporter, APC superfamily; 2.A.3
204669.Acid345_1537	ABF40539.1	456	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
204669.Acid345_1538	ABF40540.1	1232	annotation not available
204669.Acid345_1539	ABF40541.1	292	annotation not available
204669.Acid345_1540	ABF40542.1	353	annotation not available
204669.Acid345_1541	potA	354	Part of the ABC transporter complex PotABCD involved in spermidine/putrescine import. Responsible for energy coupling to the transport system
204669.Acid345_1542	ABF40544.1	281	annotation not available
204669.Acid345_1543	ABF40545.1	275	annotation not available
204669.Acid345_1544	ABF40546.1	504	annotation not available
204669.Acid345_1545	ABF40547.1	1105	annotation not available
204669.Acid345_1546	ABF40548.1	298	annotation not available
204669.Acid345_1547	dinB	425	Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by PolIV. Exhibits no 3'-5' exonuclease (proofreading) activity. May be involved in translesional synthesis, in conjunction with the beta clamp from PolIII. 
204669.Acid345_1548	ABF40550.1	137	annotation not available
204669.Acid345_1549	ABF40551.1	1065	annotation not available
204669.Acid345_1550	ABF40552.1	337	annotation not available
204669.Acid345_1551	ABF40553.1	344	Cell wall formation
204669.Acid345_1552	ABF40554.1	205	annotation not available
204669.Acid345_1553	ABF40555.1	81	annotation not available
204669.Acid345_1554	ABF40556.1	260	annotation not available
204669.Acid345_1555	ABF40557.1	155	annotation not available
204669.Acid345_1556	ABF40558.1	120	annotation not available
204669.Acid345_1557	ABF40559.1	249	annotation not available
204669.Acid345_1558	lon	798	ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short- lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner
204669.Acid345_1559	clpX	423	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP
204669.Acid345_1560	clpP	194	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins. 
204669.Acid345_1561	tig	437	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase
204669.Acid345_1562	ABF40564.1	168	annotation not available
204669.Acid345_1563	ABF40565.1	104	annotation not available
204669.Acid345_1564	ABF40566.1	228	annotation not available
204669.Acid345_1565	ABF40567.1	322	annotation not available
204669.Acid345_1566	ABF40568.1	738	annotation not available
204669.Acid345_1567	rlmN	346	Specifically methylates position 2 of adenine 2503 in 23S rRNA and position 2 of adenine 37 in tRNAs
204669.Acid345_1568	ABF40570.1	425	Belongs to the peptidase M16 family. 
204669.Acid345_1569	Pilin	162	annotation not available
204669.Acid345_1570	ABF40572.1	162	annotation not available
204669.Acid345_1571	ABF40573.1	309	annotation not available
204669.Acid345_1572	ABF40574.1	258	annotation not available
204669.Acid345_1573	ABF40575.1	336	annotation not available
204669.Acid345_1574	ABF40576.1	219	annotation not available
204669.Acid345_1575	ABF40577.1	403	annotation not available
204669.Acid345_1576	ABF40578.1	546	annotation not available
204669.Acid345_1577	ABF40579.1	546	annotation not available
204669.Acid345_1578	ABF40580.1	178	annotation not available
204669.Acid345_1579	ABF40581.1	185	annotation not available
204669.Acid345_1580	ABF40582.1	314	annotation not available
204669.Acid345_1581	ABF40583.1	186	Belongs to the HesB/IscA family. 
204669.Acid345_1582	ABF40584.1	92	annotation not available
204669.Acid345_1583	ABF40585.1	525	annotation not available
204669.Acid345_1584	ABF40586.1	96	annotation not available
204669.Acid345_1585	ABF40587.1	208	annotation not available
204669.Acid345_1586	ABF40588.1	170	annotation not available
204669.Acid345_1587	ABF40589.1	203	annotation not available
204669.Acid345_1588	ABF40590.1	458	annotation not available
204669.Acid345_1589	ABF40591.1	199	annotation not available
204669.Acid345_1590	ABF40592.1	447	annotation not available
204669.Acid345_1591	ABF40593.1	329	Type 4 prepilin peptidase 1; Aspartic peptidase; MEROPS family A24A
204669.Acid345_1592	ABF40594.1	173	annotation not available
204669.Acid345_1593	ABF40595.1	148	annotation not available
204669.Acid345_1594	ABF40596.1	176	annotation not available
204669.Acid345_1595	ABF40597.1	107	annotation not available
204669.Acid345_1596	engB	203	Necessary for normal cell division and for the maintenance of normal septation
204669.Acid345_1597	ABF40599.1	437	annotation not available
204669.Acid345_1598	ABF40600.1	189	annotation not available
204669.Acid345_1599	ABF40601.1	164	annotation not available
204669.Acid345_1600	ABF40602.1	130	annotation not available
204669.Acid345_1601	ABF40603.1	165	annotation not available
204669.Acid345_1602	ABF40604.1	187	annotation not available
